punto_id,region,x1_inicial,x2_inicial,learning_rate,x1_final,x2_final,f_final,iteraciones,convergio,distancia_final,max_iter_alcanzado
P077,1,-3.4163284605501385,-9.038529553974827,0.05,,-1.374423071607312e-109,,2400,False,,True
P077,1,-3.4163284605501385,-9.038529553974827,0.1,,-2.3554102632182225e-232,,2400,False,,True
P077,1,-3.4163284605501385,-9.038529553974827,0.2,,-5e-324,,2400,False,,True
P077,1,-3.4163284605501385,-9.038529553974827,0.3,,0.0,,2400,False,,True
P077,1,-3.4163284605501385,-9.038529553974827,0.5,,0.0,,2400,False,,True
P078,1,-2.944918846513284,-9.402898233418924,0.001,-0.5320888862379595,-0.07701242972493094,-1.4396914929555766,2400,False,0.5376332366865814,True
P078,1,-2.944918846513284,-9.402898233418924,0.005,-0.5320888862379567,-9.840536388289357e-05,-1.4456223976040983,1141,True,0.5320888953375787,False
P078,1,-2.944918846513284,-9.402898233418924,0.01,-0.5320888862379564,-4.814879008824666e-05,-1.445622404969408,603,True,0.5320888884164514,False
P078,1,-2.944918846513284,-9.402898233418924,0.05,,-1.4298299513003536e-109,,2400,False,,True
P078,1,-2.944918846513284,-9.402898233418924,0.1,,-2.4503635099861577e-232,,2400,False,,True
P078,1,-2.944918846513284,-9.402898233418924,0.2,,-5e-324,,2400,False,,True
P078,1,-2.944918846513284,-9.402898233418924,0.3,,0.0,,2400,False,,True
P078,1,-2.944918846513284,-9.402898233418924,0.5,,0.0,,2400,False,,True
P079,1,-2.888397672539062,11.8827389977048,0.001,-0.5320888862379595,0.097323035864411,-1.4361506339778485,2400,False,0.5409162191761471,True
P079,1,-2.888397672539062,11.8827389977048,0.005,-0.5320888862379567,9.869225440415566e-05,-1.4456223975475528,1164,True,0.5320888953907141,False
P079,1,-2.888397672539062,11.8827389977048,0.01,-0.5320888862379564,4.87222160468937e-05,-1.4456224049138595,614,True,0.5320888884686498,False
P079,1,-2.888397672539062,11.8827389977048,0.05,,1.8069211960646024e-109,,2400,False,,True
P079,1,-2.888397672539062,11.8827389977048,0.1,,3.096601634502466e-232,,2400,False,,True
P079,1,-2.888397672539062,11.8827389977048,0.2,,5e-324,,2400,False,,True
P079,1,-2.888397672539062,11.8827389977048,0.3,,0.0,,2400,False,,True
P079,1,-2.888397672539062,11.8827389977048,0.5,,0.0,,2400,False,,True
P080,1,-2.7416669969817637,1.6560243479838697,0.001,-0.5320888862379595,0.013563313731144111,-1.4454384438083445,2400,False,0.5322617272896123,True
P080,1,-2.7416669969817637,1.6560243479838697,0.005,-0.5320888862379567,9.861320824712942e-05,-1.445622397563149,968,True,0.5320888953760584,False
P080,1,-2.7416669969817637,1.6560243479838697,0.01,-0.5320888862379564,4.818899297918951e-05,-1.4456224049655348,517,True,0.5320888884200909,False
P080,1,-2.7416669969817637,1.6560243479838697,0.05,,2.5181950862920458e-110,,2400,False,,True
P080,1,-2.7416669969817637,1.6560243479838697,0.1,,4.315543498627062e-233,,2400,False,,True
P080,1,-2.7416669969817637,1.6560243479838697,0.2,,5e-324,,2400,False,,True
P080,1,-2.7416669969817637,1.6560243479838697,0.3,,0.0,,2400,False,,True
P080,1,-2.7416669969817637,1.6560243479838697,0.5,,0.0,,2400,False,,True
P081,1,-2.7297785111626034,10.821917497690304,0.001,-0.5320888862379595,0.08863460393709251,-1.4377663142726287,2400,False,0.5394206854330277,True
P081,1,-2.7297785111626034,10.821917497690304,0.005,-0.5320888862379567,9.839068380408729e-05,-1.4456223976069873,1155,True,0.532088895334864,False
P081,1,-2.7297785111626034,10.821917497690304,0.01,-0.5320888862379564,4.81072344368969e-05,-1.4456224049734079,610,True,0.5320888884126926,False
P081,1,-2.7297785111626034,10.821917497690304,0.05,,1.6456098305631418e-109,,2400,False,,True
P081,1,-2.7297785111626034,10.821917497690304,0.1,,2.820155135804252e-232,,2400,False,,True
P081,1,-2.7297785111626034,10.821917497690304,0.2,,5e-324,,2400,False,,True
P081,1,-2.7297785111626034,10.821917497690304,0.3,,0.0,,2400,False,,True
P081,1,-2.7297785111626034,10.821917497690304,0.5,,0.0,,2400,False,,True
P082,1,-2.5689373627210603,-4.297400199192321,0.001,-0.5320888862379595,-0.0351969384996595,-1.4443835828079652,2400,False,0.5332517298028212,True
P082,1,-2.5689373627210603,-4.297400199192321,0.005,-0.5320888862379567,-9.849578749403968e-05,-1.4456223975862939,1063,True,0.5320888953543096,False
P082,1,-2.5689373627210603,-4.297400199192321,0.01,-0.5320888862379564,-4.83851943902107e-05,-1.445622404946587,564,True,0.5320888884378961,False
P082,1,-2.5689373627210603,-4.297400199192321,0.05,2.879385241571817,-8.1944437713986e-06,-15.234422383362174,125,True,2.879385241583477,False
P082,1,-2.5689373627210603,-4.297400199192321,0.1,,-1.1198879722512267e-232,,2400,False,,True
P082,1,-2.5689373627210603,-4.297400199192321,0.2,,-5e-324,,2400,False,,True
P082,1,-2.5689373627210603,-4.297400199192321,0.3,,0.0,,2400,False,,True
P082,1,-2.5689373627210603,-4.297400199192321,0.5,,0.0,,2400,False,,True
P083,1,-2.513360387993673,-8.629826679651716,0.001,-0.5320888862379595,-0.07068075227517993,-1.4406266385455286,2400,False,0.5367628448394482,True
P083,1,-2.513360387993673,-8.629826679651716,0.005,-0.5320888862379567,-9.886495156122938e-05,-1.4456223975134352,1132,True,0.5320888954227742,False
P083,1,-2.513360387993673,-8.629826679651716,0.01,-0.5320888862379564,-4.888721955421017e-05,-1.4456224048977537,598,True,0.5320888884837843,False
P083,1,-2.513360387993673,-8.629826679651716,0.05,-0.532088886237956,-8.745221423945836e-06,-1.4456224072112351,131,True,0.5320888863098227,False
P083,1,-2.513360387993673,-8.629826679651716,0.1,,-2.2489036750570877e-232,,2400,False,,True
P083,1,-2.513360387993673,-8.629826679651716,0.2,,-5e-324,,2400,False,,True
P083,1,-2.513360387993673,-8.629826679651716,0.3,,0.0,,2400,False,,True
P083,1,-2.513360387993673,-8.629826679651716,0.5,,0.0,,2400,False,,True
P084,1,-2.053448611866097,3.6989438048267367,0.001,-0.5320888862379595,0.03029540921896275,-1.4447045954679696,2400,False,0.5329506493829392,True
P084,1,-2.053448611866097,3.6989438048267367,0.005,-0.5320888862379567,9.857383923449496e-05,-1.4456223975709122,1048,True,0.5320888953687636,False
P084,1,-2.053448611866097,3.6989438048267367,0.01,-0.5320888862379564,4.895260622569039e-05,-1.4456224048913564,556,True,0.532088888489796,False
P084,1,-2.053448611866097,3.6989438048267367,0.05,2.879385241571817,8.70775887379959e-06,-15.234422383353497,123,True,2.8793852415849837,False
P084,1,-2.053448611866097,3.6989438048267367,0.1,,9.639322578886579e-233,,2400,False,,True
P084,1,-2.053448611866097,3.6989438048267367,0.2,,5e-324,,2400,False,,True
P084,1,-2.053448611866097,3.6989438048267367,0.3,,0.0,,2400,False,,True
P084,1,-2.053448611866097,3.6989438048267367,0.5,,0.0,,2400,False,,True
P085,1,-1.6937036360232405,8.396266375728715,0.001,-0.5320888862379595,0.0687678264893328,-1.4408933933276469,2400,False,0.5365143025288507,True
P085,1,-1.6937036360232405,8.396266375728715,0.005,-0.5320888862379567,9.814227106489282e-05,-1.4456223976558087,1130,True,0.5320888952889871,False
P085,1,-1.6937036360232405,8.396266375728715,0.01,-0.5320888862379564,4.8534817033112566e-05,-1.4456224049320856,597,True,0.532088888451523,False
P085,1,-1.6937036360232405,8.396266375728715,0.05,2.879385241571816,8.508538040898668e-06,-15.234422383356916,131,True,2.8793852415843872,False
P085,1,-1.6937036360232405,8.396266375728715,0.1,3.020395923011546,2.188038648986706e-232,-14.91086037214438,2400,False,3.020395923011546,True
P085,1,-1.6937036360232405,8.396266375728715,0.2,,5e-324,,2400,False,,True
P085,1,-1.6937036360232405,8.396266375728715,0.3,,0.0,,2400,False,,True
P085,1,-1.6937036360232405,8.396266375728715,0.5,,0.0,,2400,False,,True
P086,1,-1.6918088613551028,-0.8335522451415205,0.001,-0.5320888862379595,-0.006827031635083257,-1.4455757989267675,2400,False,0.5321326819684152,True
P086,1,-1.6918088613551028,-0.8335522451415205,0.005,-0.5320888862379567,-9.831232420485052e-05,-1.445622397622401,900,True,0.5320888953203801,False
P086,1,-1.6918088613551028,-0.8335522451415205,0.01,-0.5320888862379564,-4.8208918086340394e-05,-1.4456224049636142,483,True,0.5320888884218958,False
P086,1,-1.6918088613551028,-0.8335522451415205,0.05,2.879385241571816,-8.577611151297847e-06,-15.234422383355737,109,True,2.879385241584592,False
P086,1,-1.6918088613551028,-0.8335522451415205,0.1,3.376683118115782,-2.172208987546563e-233,-10.491530562489672,2400,False,3.376683118115782,True
P086,1,-1.6918088613551028,-0.8335522451415205,0.2,,-5e-324,,2400,False,,True
P086,1,-1.6918088613551028,-0.8335522451415205,0.3,,0.0,,2400,False,,True
P086,1,-1.6918088613551028,-0.8335522451415205,0.5,,0.0,,2400,False,,True
P087,1,-1.6116150226503336,1.18026725746952,0.001,-0.5320888862379595,0.00966672689272086,-1.4455289616788956,2400,False,0.5321766891425916,True
P087,1,-1.6116150226503336,1.18026725746952,0.005,-0.5320888862379567,9.891271286707946e-05,-1.4456223975039892,934,True,0.5320888954316506,False
P087,1,-1.6116150226503336,1.18026725746952,0.01,-0.5320888862379564,4.841926643811722e-05,-1.4456224049432886,500,True,0.5320888884409956,False
P087,1,-1.6116150226503336,1.18026725746952,0.05,-0.532088886237956,8.854038711467763e-06,-1.44562240720932,112,True,0.5320888863116223,False
P087,1,-1.6116150226503336,1.18026725746952,0.1,3.0094443064345384,3.0757365951871773e-233,-14.96061051860002,2400,False,3.0094443064345384,True
P087,1,-1.6116150226503336,1.18026725746952,0.2,,5e-324,,2400,False,,True
P087,1,-1.6116150226503336,1.18026725746952,0.3,,0.0,,2400,False,,True
P087,1,-1.6116150226503336,1.18026725746952,0.5,,0.0,,2400,False,,True
P088,1,-1.493729142550043,3.993043718198038,0.001,-0.5320888862379595,0.032704171746043786,-1.4445528444381193,2400,False,0.5330929991169898,True
P088,1,-1.493729142550043,3.993043718198038,0.005,-0.5320888862379567,9.819052003687066e-05,-1.4456223976463358,1056,True,0.5320888952978886,False
P088,1,-1.493729142550043,3.993043718198038,0.01,-0.5320888862379564,4.874234877320684e-05,-1.4456224049118973,560,True,0.5320888884704936,False
P088,1,-1.493729142550043,3.993043718198038,0.05,-0.532088886237956,8.460094917558122e-06,-1.4456224072161408,124,True,0.5320888863052128,False
P088,1,-1.493729142550043,3.993043718198038,0.1,1.8643697263908388,1.0405737016356398e-232,-6.382078305029686,2400,False,1.8643697263908388,True
P088,1,-1.493729142550043,3.993043718198038,0.2,,5e-324,,2400,False,,True
P088,1,-1.493729142550043,3.993043718198038,0.3,,0.0,,2400,False,,True
P088,1,-1.493729142550043,3.993043718198038,0.5,,0.0,,2400,False,,True
P089,1,-1.386502891108604,-7.521233125533752,0.001,-0.5320888862379595,-0.06160105354180604,-1.4418277174902534,2400,False,0.5356428592405695,True
P089,1,-1.386502891108604,-7.521233125533752,0.005,-0.5320888862379567,-9.819102753356478e-05,-1.4456223976462361,1119,True,0.5320888952979822,False
P089,1,-1.386502891108604,-7.521233125533752,0.01,-0.5320888862379564,-4.8097871759598e-05,-1.4456224049743087,592,True,0.5320888884118462,False
P089,1,-1.386502891108604,-7.521233125533752,0.05,-0.532088886237956,-8.468671311660106e-06,-1.4456224072159956,130,True,0.5320888863053492,False
P089,1,-1.386502891108604,-7.521233125533752,0.1,1.7754590501427379,-1.960007940467294e-232,-5.348250758253003,2400,False,1.7754590501427379,True
P089,1,-1.386502891108604,-7.521233125533752,0.2,,-5e-324,,2400,False,,True
P089,1,-1.386502891108604,-7.521233125533752,0.3,,0.0,,2400,False,,True
P089,1,-1.386502891108604,-7.521233125533752,0.5,,0.0,,2400,False,,True
P090,1,-1.376011710500194,-7.813143279990827,0.001,-0.5320888862379595,-0.06399188131618505,-1.4415274464133292,2400,False,0.5359230763200413,True
P090,1,-1.376011710500194,-7.813143279990827,0.005,-0.5320888862379567,-9.897240578592935e-05,-1.445622397492177,1122,True,0.5320888954427505,False
P090,1,-1.376011710500194,-7.813143279990827,0.01,-0.5320888862379564,-4.896532870383824e-05,-1.4456224048901105,593,True,0.5320888884909666,False
P090,1,-1.376011710500194,-7.813143279990827,0.05,-0.532088886237956,-8.797352939974539e-06,-1.4456224072103205,130,True,0.5320888863106821,False
P090,1,-1.376011710500194,-7.813143279990827,0.1,3.075195619608812,-2.036078740439789e-232,-14.594005210199814,2400,False,3.075195619608812,True
P090,1,-1.376011710500194,-7.813143279990827,0.2,,-5e-324,,2400,False,,True
P090,1,-1.376011710500194,-7.813143279990827,0.3,,0.0,,2400,False,,True
P090,1,-1.376011710500194,-7.813143279990827,0.5,,0.0,,2400,False,,True
P091,1,-1.1295957258215577,11.320180601429431,0.001,-0.5320888862379595,0.09271552147003576,-1.4370262393662534,2400,False,0.5401062402707572,True
P091,1,-1.1295957258215577,11.320180601429431,0.005,-0.5320888862379567,9.886530128373212e-05,-1.4456223975133662,1159,True,0.5320888954228391,False
P091,1,-1.1295957258215577,11.320180601429431,0.01,-0.5320888862379564,4.832943070606384e-05,-1.4456224049519801,612,True,0.5320888884328283,False
P091,1,-1.1295957258215577,11.320180601429431,0.05,-0.532088886237956,8.362759753309495e-06,-1.4456224072177781,134,True,0.5320888863036741,False
P091,1,-1.1295957258215577,11.320180601429431,0.1,-0.5320888862379477,3.6381657752639137e-06,-1.4456224072744777,67,True,0.5320888862503858,False
P091,1,-1.1295957258215577,11.320180601429431,0.2,,5e-324,,2400,False,,True
P091,1,-1.1295957258215577,11.320180601429431,0.3,,0.0,,2400,False,,True
P091,1,-1.1295957258215577,11.320180601429431,0.5,,0.0,,2400,False,,True
P092,1,-1.054535214861405,9.243611386932509,0.001,-0.5320888862379595,0.07570782482901249,-1.4398907325473735,2400,False,0.5374479115210073,True
P092,1,-1.054535214861405,9.243611386932509,0.005,-0.5320888862379567,9.870253923059013e-05,-1.4456223975455227,1139,True,0.5320888953926218,False
P092,1,-1.054535214861405,9.243611386932509,0.01,-0.5320888862379564,4.829912308258474e-05,-1.4456224049549087,602,True,0.5320888884300763,False
P092,1,-1.054535214861405,9.243611386932509,0.05,-0.532088886237956,8.43049208318573e-06,-1.4456224072166408,132,True,0.5320888863047429,False
P092,1,-1.054535214861405,9.243611386932509,0.1,-0.5320888862379614,3.713477701001865e-06,-1.445622407273924,66,True,0.5320888862509197,False
P092,1,-1.054535214861405,9.243611386932509,0.2,,5e-324,,2400,False,,True
P092,1,-1.054535214861405,9.243611386932509,0.3,,0.0,,2400,False,,True
P092,1,-1.054535214861405,9.243611386932509,0.5,,0.0,,2400,False,,True
P093,1,-0.9490501689489824,-10.874371675620203,0.001,-0.5320888862379595,-0.0890642186783484,-1.4376899722389294,2400,False,0.5394914437752807,True
P093,1,-0.9490501689489824,-10.874371675620203,0.005,-0.5320888862379567,-9.886758657441462e-05,-1.4456223975129143,1155,True,0.5320888954232638,False
P093,1,-0.9490501689489824,-10.874371675620203,0.01,-0.5320888862379564,-4.8340411730607393e-05,-1.4456224049509185,610,True,0.5320888884338258,False
P093,1,-0.9490501689489824,-10.874371675620203,0.05,-0.532088886237956,-8.926021490419042e-06,-1.4456224072080401,133,True,0.5320888863128249,False
P093,1,-0.9490501689489824,-10.874371675620203,0.1,-0.5320888862379582,-3.494888310593297e-06,-1.4456224072754997,67,True,0.5320888862494358,False
P093,1,-0.9490501689489824,-10.874371675620203,0.2,,-5e-324,,2400,False,,True
P093,1,-0.9490501689489824,-10.874371675620203,0.3,,0.0,,2400,False,,True
P093,1,-0.9490501689489824,-10.874371675620203,0.5,,0.0,,2400,False,,True
P094,1,-0.9075158765371628,11.844820512829465,0.001,-0.5320888862379595,0.09701247261260852,-1.4362109874453017,2400,False,0.5408604281146516,True
P094,1,-0.9075158765371628,11.844820512829465,0.005,-0.5320888862379567,9.83773218993973e-05,-1.4456223976096165,1164,True,0.5320888953323935,False
P094,1,-0.9075158765371628,11.844820512829465,0.01,-0.5320888862379564,4.8566740729913085e-05,-1.4456224049289856,614,True,0.532088888454436,False
